order_item_id,order_id,product_id,product_name,category,quantity,unit_price,line_total
OI2024510,ORD1008815,PROD10327,Aurex Yoga Mat,Sports & Outdoors,1,13.6,13.6
OI2024511,ORD1008816,PROD10236,Marlow & Co Lip Balm Set,Beauty & Personal Care,1,40.0,40.0
OI2024512,ORD1008817,PROD10236,Marlow & Co Lip Balm Set,Beauty & Personal Care,1,40.0,40.0
OI2024513,ORD1008817,PROD10224,Cedar Grove Cutlery Set,Home & Kitchen,1,58.58,58.58
OI2024514,ORD1008817,PROD10275,Verdant Lip Balm Set,Beauty & Personal Care,1,13.63,13.63
OI2024515,ORD1008818,PROD10204,Cedar Grove Bath Towel Set,Home & Kitchen,1,15.99,15.99
OI2024516,ORD1008818,PROD10500,Trueform Educational Tablet Toy,Toys & Games,1,46.02,46.02
OI2024517,ORD1008818,PROD10585,Kensho Olive Oil,Grocery,1,25.0,25.0
OI2024518,ORD1008819,PROD10064,Kensho Mechanical Keyboard,Electronics,1,28.17,28.17
OI2024519,ORD1008819,PROD10084,Bluepeak Hooded Sweatshirt,Apparel,1,21.81,21.81
OI2024520,ORD1008820,PROD10447,Verdant Cookbook,Books,1,30.0,30.0
OI2024521,ORD1008820,PROD10217,Trueform Cutlery Set,Home & Kitchen,2,44.41,88.82
OI2024522,ORD1008821,PROD10405,Verdant Sci-Fi Anthology,Books,1,25.01,25.01
OI2024523,ORD1008821,PROD10399,Aurex Sci-Fi Anthology,Books,1,22.92,22.92
OI2024524,ORD1008822,PROD10145,Nimbus Yoga Pants,Apparel,1,33.08,33.08
OI2024525,ORD1008822,PROD10452,Cedar Grove Puzzle 1000pc,Toys & Games,2,6.24,12.48
OI2024526,ORD1008822,PROD10143,Verdant Leather Belt,Apparel,1,60.0,60.0
OI2024527,ORD1008823,PROD10567,Verdant Trail Mix,Grocery,3,20.15,60.45
OI2024528,ORD1008823,PROD10574,Verdant Sparkling Water Pack,Grocery,1,25.0,25.0
OI2024529,ORD1008823,PROD10597,Halcyon Honey Jar,Grocery,1,25.0,25.0
OI2024530,ORD1008824,PROD10379,Bluepeak Mystery Novel,Books,1,30.0,30.0
OI2024531,ORD1008825,PROD10218,Aurex Storage Bins,Home & Kitchen,2,35.61,71.22
OI2024532,ORD1008825,PROD10217,Trueform Cutlery Set,Home & Kitchen,1,44.41,44.41
OI2024533,ORD1008825,PROD10183,Northline Coffee Maker,Home & Kitchen,1,21.67,21.67
OI2024534,ORD1008826,PROD10276,Nimbus Facial Cleanser,Beauty & Personal Care,1,34.39,34.39
OI2024535,ORD1008826,PROD10265,Halcyon Nail Care Kit,Beauty & Personal Care,1,40.0,40.0
OI2024536,ORD1008827,PROD10487,Cedar Grove Card Game,Toys & Games,1,17.86,17.86
OI2024537,ORD1008827,PROD10480,Verdant Puzzle 1000pc,Toys & Games,1,45.39,45.39
OI2024538,ORD1008828,PROD10192,Nimbus Blender,Home & Kitchen,1,17.91,17.91
OI2024539,ORD1008828,PROD10207,Cedar Grove Cutting Board,Home & Kitchen,1,31.65,31.65
OI2024540,ORD1008829,PROD10405,Verdant Sci-Fi Anthology,Books,1,25.01,25.01
OI2024541,ORD1008829,PROD10334,Nimbus Sleeping Bag,Sports & Outdoors,1,26.07,26.07
OI2024542,ORD1008829,PROD10396,Marlow & Co Self-Help Guide,Books,1,12.56,12.56
OI2024543,ORD1008829,PROD10310,Verdant Water Bottle,Sports & Outdoors,1,23.13,23.13
OI2024544,ORD1008830,PROD10078,Marlow & Co Leather Belt,Apparel,1,52.73,52.73
OI2024545,ORD1008830,PROD10090,Cedar Grove Leather Belt,Apparel,1,8.0,8.0
OI2024546,ORD1008830,PROD10132,Aurex Yoga Pants,Apparel,2,30.94,61.88
OI2024547,ORD1008831,PROD10173,Marlow & Co Table Lamp,Home & Kitchen,2,89.57,179.14
OI2024548,ORD1008831,PROD10505,Nimbus Building Blocks Set,Toys & Games,1,50.0,50.0
OI2024549,ORD1008831,PROD10140,Halcyon Running Shoes,Apparel,3,11.12,33.36
OI2024550,ORD1008832,PROD10563,Verdant Pasta Pack,Grocery,2,21.73,43.46
OI2024551,ORD1008832,PROD10175,Kensho Cutlery Set,Home & Kitchen,1,14.67,14.67
OI2024552,ORD1008832,PROD10569,Verdant Protein Bar Case,Grocery,3,24.72,74.16
OI2024553,ORD1008833,PROD10271,Bluepeak Electric Toothbrush,Beauty & Personal Care,1,40.0,40.0
OI2024554,ORD1008833,PROD10433,Verdant Business Strategy Book,Books,1,30.0,30.0
OI2024555,ORD1008833,PROD10280,Nimbus Facial Cleanser,Beauty & Personal Care,1,20.9,20.9
OI2024556,ORD1008833,PROD10401,Nimbus Mystery Novel,Books,1,17.69,17.69
OI2024557,ORD1008834,PROD10227,Aurex Facial Cleanser,Beauty & Personal Care,1,40.0,40.0
OI2024558,ORD1008835,PROD10175,Kensho Cutlery Set,Home & Kitchen,1,14.67,14.67
OI2024559,ORD1008835,PROD10507,Nimbus Remote Control Car,Toys & Games,1,31.71,31.71
OI2024560,ORD1008835,PROD10192,Nimbus Blender,Home & Kitchen,1,17.91,17.91
OI2024561,ORD1008836,PROD10361,Marlow & Co Dumbbell Set,Sports & Outdoors,1,37.72,37.72
OI2024562,ORD1008836,PROD10115,Bluepeak Hooded Sweatshirt,Apparel,1,22.86,22.86
OI2024563,ORD1008836,PROD10374,Cedar Grove Water Bottle,Sports & Outdoors,1,79.98,79.98
OI2024564,ORD1008836,PROD10106,Nimbus Hooded Sweatshirt,Apparel,1,16.96,16.96
OI2024565,ORD1008836,PROD10327,Aurex Yoga Mat,Sports & Outdoors,1,13.6,13.6
OI2024566,ORD1008836,PROD10125,Nimbus Hooded Sweatshirt,Apparel,1,60.0,60.0
OI2024567,ORD1008837,PROD10478,Aurex Puzzle 1000pc,Toys & Games,1,20.85,20.85
OI2024568,ORD1008837,PROD10240,Northline Lip Balm Set,Beauty & Personal Care,1,40.0,40.0
OI2024569,ORD1008837,PROD10485,Kensho Plush Toy,Toys & Games,1,14.46,14.46
OI2024570,ORD1008837,PROD10253,Trueform Hair Dryer,Beauty & Personal Care,1,19.9,19.9
OI2024571,ORD1008838,PROD10375,Kensho Bike Helmet,Sports & Outdoors,1,10.1,10.1
OI2024572,ORD1008838,PROD10108,Nimbus Hooded Sweatshirt,Apparel,1,29.23,29.23
OI2024573,ORD1008838,PROD10061,Verdant Noise-Cancelling Headphones,Electronics,1,43.72,43.72
OI2024574,ORD1008839,PROD10093,Verdant Rain Jacket,Apparel,1,9.99,9.99
OI2024575,ORD1008839,PROD10093,Verdant Rain Jacket,Apparel,4,9.99,39.96
OI2024576,ORD1008839,PROD10148,Marlow & Co Hooded Sweatshirt,Apparel,1,18.17,18.17
OI2024577,ORD1008840,PROD10087,Verdant Hooded Sweatshirt,Apparel,2,22.0,44.0
OI2024578,ORD1008840,PROD10375,Kensho Bike Helmet,Sports & Outdoors,1,10.1,10.1
OI2024579,ORD1008841,PROD10095,Marlow & Co Cotton T-Shirt,Apparel,1,11.14,11.14
OI2024580,ORD1008841,PROD10379,Bluepeak Mystery Novel,Books,1,30.0,30.0
OI2024581,ORD1008841,PROD10287,Verdant Vitamin C Serum,Beauty & Personal Care,1,32.11,32.11
OI2024582,ORD1008842,PROD10281,Kensho Lip Balm Set,Beauty & Personal Care,1,12.64,12.64
OI2024583,ORD1008843,PROD10242,Trueform Lip Balm Set,Beauty & Personal Care,2,28.99,57.98
OI2024584,ORD1008843,PROD10233,Bluepeak Electric Toothbrush,Beauty & Personal Care,1,20.89,20.89
OI2024585,ORD1008844,PROD10268,Aurex Hair Dryer,Beauty & Personal Care,2,40.0,80.0
OI2024586,ORD1008844,PROD10433,Verdant Business Strategy Book,Books,1,30.0,30.0
OI2024587,ORD1008844,PROD10260,Marlow & Co Lip Balm Set,Beauty & Personal Care,1,18.31,18.31
OI2024588,ORD1008845,PROD10594,Halcyon Honey Jar,Grocery,1,25.0,25.0
OI2024589,ORD1008845,PROD10507,Nimbus Remote Control Car,Toys & Games,1,31.71,31.71
OI2024590,ORD1008846,PROD10052,Cedar Grove Smart Watch,Electronics,1,15.76,15.76
OI2024591,ORD1008846,PROD10319,Aurex Resistance Bands,Sports & Outdoors,3,26.94,80.82
OI2024592,ORD1008847,PROD10399,Aurex Sci-Fi Anthology,Books,1,22.92,22.92
OI2024593,ORD1008847,PROD10467,Northline Puzzle 1000pc,Toys & Games,1,34.39,34.39
OI2024594,ORD1008848,PROD10141,Marlow & Co Hooded Sweatshirt,Apparel,1,60.0,60.0
OI2024595,ORD1008848,PROD10104,Northline Slim Fit Jeans,Apparel,1,16.22,16.22
OI2024596,ORD1008848,PROD10141,Marlow & Co Hooded Sweatshirt,Apparel,1,60.0,60.0
OI2024597,ORD1008848,PROD10080,Aurex Yoga Pants,Apparel,1,30.21,30.21
OI2024598,ORD1008849,PROD10130,Cedar Grove Cotton T-Shirt,Apparel,2,17.77,35.54
OI2024599,ORD1008849,PROD10081,Cedar Grove Denim Jacket,APPAREL,1,60.0,60.0
OI2024600,ORD1008849,PROD10123,Bluepeak Slim Fit Jeans,Apparel,1,32.63,32.63
OI2024601,ORD1008850,PROD10368,Marlow & Co Foam Roller,Sports & Outdoors,1,12.6,12.6
OI2024602,ORD1008850,PROD10312,Northline Resistance Bands,Sports & Outdoors,1,89.07,89.07
OI2024603,ORD1008850,PROD10328,Marlow & Co Water Bottle,Sports & Outdoors,1,100.0,100.0
OI2024604,ORD1008850,PROD10353,Aurex Yoga Mat,Sports & Outdoors,1,18.26,18.26
OI2024605,ORD1008851,PROD10155,Northline Air Fryer,Home & Kitchen,1,70.77,70.77
OI2024606,ORD1008851,PROD10157,Kensho Coffee Maker,Home & Kitchen,1,15.26,15.26
OI2024607,ORD1008851,PROD10223,Aurex Bath Towel Set,Home & Kitchen,1,44.34,44.34
OI2024608,ORD1008852,PROD10470,Marlow & Co Building Blocks Set,Toys & Games,1,48.16,48.16
OI2024609,ORD1008852,PROD10488,Kensho Action Figure,Toys & Games,1,34.62,34.62
OI2024610,ORD1008853,PROD10273,Kensho Electric Toothbrush,Beauty & Personal Care,1,19.05,19.05
OI2024611,ORD1008853,PROD10505,Nimbus Building Blocks Set,Toys & Games,3,50.0,150.0
OI2024612,ORD1008854,PROD10397,Verdant Self-Help Guide,Books,2,17.57,35.14
OI2024613,ORD1008854,PROD10206,Bluepeak Cutting Board,Home & Kitchen,1,26.53,26.53
OI2024614,ORD1008855,PROD10201,Cedar Grove Coffee Maker,Home & Kitchen,1,58.28,58.28
OI2024615,ORD1008855,PROD10385,Verdant Children's Picture Book,Books,1,15.15,15.15
OI2024616,ORD1008855,PROD10186,Bluepeak Bath Towel Set,Home & Kitchen,1,16.83,16.83
OI2024617,ORD1008855,PROD10382,Nimbus Self-Help Guide,Books,1,30.0,30.0
OI2024618,ORD1008855,PROD10220,Kensho Cutting Board,Home & Kitchen,1,28.39,28.39
OI2024619,ORD1008856,PROD10543,Nimbus Protein Bar Case,Grocery,1,20.08,20.08
OI2024620,ORD1008856,PROD10280,Nimbus Facial Cleanser,Beauty & Personal Care,1,20.9,20.9
OI2024621,ORD1008856,PROD10592,Northline Protein Bar Case,GROCERY,2,25.0,50.0
OI2024622,ORD1008856,PROD10267,Verdant Sunscreen SPF50,Beauty & Personal Care,1,14.25,14.25
OI2024623,ORD1008857,PROD10168,Bluepeak Blender,Home & Kitchen,2,42.46,84.92
OI2024624,ORD1008857,PROD10118,Cedar Grove Wool Sweater,Apparel,1,30.08,30.08
OI2024625,ORD1008857,PROD10210,Trueform Table Lamp,Home & Kitchen,1,45.58,45.58
OI2024626,ORD1008857,PROD10080,Aurex Yoga Pants,Apparel,1,30.21,30.21
OI2024627,ORD1008857,PROD10158,Trueform Air Fryer,Home & Kitchen,1,17.95,17.95
OI2024628,ORD1008858,PROD10180,Trueform Throw Pillow,Home & Kitchen,1,22.07,22.07
OI2024629,ORD1008858,PROD10001,Kensho Bluetooth Speaker,Electronics,1,22.93,22.93
OI2024630,ORD1008859,PROD10344,Halcyon Resistance Bands,Sports & Outdoors,1,17.07,17.07
OI2024631,ORD1008859,PROD10307,Nimbus Bike Helmet,Sports & Outdoors,1,16.11,16.11
OI2024632,ORD1008860,PROD10235,Marlow & Co Lip Balm Set,Beauty & Personal Care,1,25.71,25.71
OI2024633,ORD1008861,PROD10060,Northline 4K Monitor,Electronics,1,147.37,147.37
OI2024634,ORD1008861,PROD10033,Kensho USB-C Hub,Electronics,1,15.28,15.28
OI2024635,ORD1008861,PROD10073,Halcyon Bluetooth Speaker,Electronics,1,20.95,20.95
OI2024636,ORD1008861,PROD10066,Kensho Webcam,Electronics,1,33.79,33.79
OI2024637,ORD1008861,PROD10063,Trueform Power Bank,Electronics,1,18.28,18.28
OI2024638,ORD1008861,PROD10069,Verdant Smart Watch,Electronics,1,23.71,23.71
OI2024639,ORD1008862,PROD10116,Aurex Cotton T-Shirt,Apparel,1,39.63,39.63
OI2024640,ORD1008863,PROD10530,Nimbus Honey Jar,Grocery,1,7.19,7.19
OI2024641,ORD1008863,PROD10042,Halcyon USB-C Hub,Electronics,1,36.58,36.58
OI2024642,ORD1008863,PROD10391,Nimbus Travel Guide,Books,1,25.3,25.3
OI2024643,ORD1008864,PROD10274,Bluepeak Shampoo,Beauty & Personal Care,1,22.2,22.2
OI2024644,ORD1008864,PROD10371,Aurex Yoga Mat,Sports & Outdoors,1,9.88,9.88
OI2024645,ORD1008864,PROD10469,Halcyon Card Game,Toys & Games,1,29.72,29.72
OI2024646,ORD1008865,PROD10458,Bluepeak Puzzle 1000pc,Toys & Games,1,49.59,49.59
OI2024647,ORD1008865,PROD10452,Cedar Grove Puzzle 1000pc,Toys & Games,1,6.24,6.24
OI2024648,ORD1008865,PROD10476,Northline Puzzle 1000pc,Toys & Games,1,29.49,29.49
OI2024649,ORD1008865,PROD10471,Northline Action Figure,Toys & Games,1,8.7,8.7
OI2024650,ORD1008866,PROD10585,Kensho Olive Oil,Grocery,2,25.0,50.0
OI2024651,ORD1008866,PROD10490,Northline Action Figure,Toys & Games,1,22.93,22.93
OI2024652,ORD1008866,PROD10585,Kensho Olive Oil,Grocery,1,25.0,25.0
OI2024653,ORD1008866,PROD10452,Cedar Grove Puzzle 1000pc,Toys & Games,1,6.24,6.24
OI2024654,ORD1008866,PROD10575,Aurex Granola,Grocery,1,8.48,8.48
OI2024655,ORD1008867,PROD10464,Marlow & Co Puzzle 1000pc,Toys & Games,1,50.0,50.0
OI2024656,ORD1008867,PROD10250,Halcyon Body Lotion,Beauty & Personal Care,1,15.66,15.66
OI2024657,ORD1008867,PROD10423,Cedar Grove Travel Guide,Books,2,30.0,60.0
OI2024658,ORD1008868,PROD10491,Marlow & Co Outdoor Playset,Toys & Games,1,10.44,10.44
OI2024659,ORD1008869,PROD10139,Marlow & Co Cotton T-Shirt,Apparel,1,8.09,8.09
OI2024660,ORD1008870,PROD10041,Verdant Noise-Cancelling Headphones,Electronics,3,39.86,119.58
OI2024661,ORD1008870,PROD10134,Halcyon Cotton T-Shirt,Apparel,1,32.59,32.59
OI2024662,ORD1008871,PROD10109,Cedar Grove Hooded Sweatshirt,Apparel,2,60.0,120.0
OI2024663,ORD1008871,PROD10107,Verdant Cotton T-Shirt,Apparel,1,17.4,17.4
OI2024664,ORD1008871,PROD10143,Verdant Leather Belt,Apparel,1,60.0,60.0
OI2024665,ORD1008872,PROD10010,Cedar Grove Router,Electronics,1,17.96,17.96
OI2024666,ORD1008872,PROD10307,Nimbus Bike Helmet,Sports & Outdoors,2,16.11,32.22
OI2024667,ORD1008872,PROD10043,Bluepeak USB-C Hub,Electronics,1,15.08,15.08
OI2024668,ORD1008872,PROD10366,Trueform Sleeping Bag,Sports & Outdoors,1,18.89,18.89
OI2024669,ORD1008873,PROD10043,Bluepeak USB-C Hub,Electronics,1,15.08,15.08
OI2024670,ORD1008873,PROD10141,Marlow & Co Hooded Sweatshirt,Apparel,1,60.0,60.0
OI2024671,ORD1008874,PROD10232,Verdant Sunscreen SPF50,Beauty & Personal Care,1,12.91,12.91
OI2024672,ORD1008874,PROD10236,Marlow & Co Lip Balm Set,Beauty & Personal Care,1,40.0,40.0
OI2024673,ORD1008874,PROD10257,Bluepeak Perfume,Beauty & Personal Care,1,36.09,36.09
OI2024674,ORD1008875,PROD10195,Bluepeak Air Fryer,Home & Kitchen,1,90.0,90.0
OI2024675,ORD1008875,PROD10097,Trueform Running Shoes,Apparel,1,27.4,27.4
OI2024676,ORD1008875,PROD10426,Verdant Sci-Fi Anthology,Books,2,30.0,60.0
OI2024677,ORD1008876,PROD10478,Aurex Puzzle 1000pc,Toys & Games,1,20.85,20.85
OI2024678,ORD1008876,PROD10518,Nimbus Puzzle 1000pc,Toys & Games,1,12.53,12.53
OI2024679,ORD1008876,PROD10492,Halcyon Board Game,Toys & Games,1,34.94,34.94
OI2024680,ORD1008877,PROD10135,Halcyon Yoga Pants,Apparel,1,44.71,44.71
OI2024681,ORD1008877,PROD10100,Verdant Denim Jacket,Apparel,1,54.02,54.02
OI2024682,ORD1008878,PROD10262,Bluepeak Shampoo,Beauty & Personal Care,1,40.0,40.0
OI2024683,ORD1008879,PROD10452,Cedar Grove Puzzle 1000pc,Toys & Games,1,6.24,6.24
OI2024684,ORD1008879,PROD10409,Bluepeak History Bestseller,Books,1,30.0,30.0
OI2024685,ORD1008879,PROD10534,Aurex Green Tea Box,Grocery,3,25.0,75.0
OI2024686,ORD1008880,PROD10536,Aurex Trail Mix,Grocery,1,25.0,25.0
OI2024687,ORD1008880,PROD10235,Marlow & Co Lip Balm Set,Beauty & Personal Care,1,25.71,25.71
OI2024688,ORD1008880,PROD10578,Cedar Grove Organic Coffee Beans,Grocery,1,25.0,25.0
OI2024689,ORD1008881,PROD10271,Bluepeak Electric Toothbrush,Beauty & Personal Care,2,40.0,80.0
OI2024690,ORD1008881,PROD10384,Nimbus Business Strategy Book,Books,2,24.6,49.2
OI2024691,ORD1008881,PROD10046,Northline Wireless Earbuds,Electronics,1,39.0,39.0
OI2024692,ORD1008882,PROD10134,Halcyon Cotton T-Shirt,Apparel,1,32.59,32.59
OI2024693,ORD1008882,PROD10165,Trueform Cutting Board,Home & Kitchen,1,6.6,6.6
OI2024694,ORD1008883,PROD10246,Marlow & Co Shampoo,Beauty & Personal Care,1,16.81,16.81
OI2024695,ORD1008883,PROD10063,Trueform Power Bank,Electronics,4,18.28,73.12
OI2024696,ORD1008883,PROD10267,Verdant Sunscreen SPF50,Beauty & Personal Care,1,14.25,14.25
OI2024697,ORD1008884,PROD10303,Bluepeak Water Bottle,Sports & Outdoors,2,44.0,88.0
OI2024698,ORD1008884,PROD10317,Trueform Hiking Backpack,Sports & Outdoors,3,70.02,210.06
OI2024699,ORD1008885,PROD10418,Nimbus Children's Picture Book,Books,1,8.78,8.78
OI2024700,ORD1008885,PROD10409,Bluepeak History Bestseller,BOOKS,1,30.0,30.0
OI2024701,ORD1008885,PROD10437,Verdant Mystery Novel,Books,1,30.0,30.0
OI2024702,ORD1008885,PROD10442,Kensho Poetry Collection,Books,1,26.9,26.9
OI2024703,ORD1008885,PROD10436,Northline Mystery Novel,Books,1,24.09,24.09
OI2024704,ORD1008886,PROD10497,Verdant Card Game,Toys & Games,1,23.87,23.87
OI2024705,ORD1008886,PROD10227,Aurex Facial Cleanser,Beauty & Personal Care,1,40.0,40.0
OI2024706,ORD1008886,PROD10481,Verdant Remote Control Car,Toys & Games,1,50.0,50.0
OI2024707,ORD1008887,PROD10216,Verdant Throw Pillow,home & kitchen,1,28.21,28.21
OI2024708,ORD1008887,PROD10380,Marlow & Co Biography,Books,1,18.9,18.9
OI2024709,ORD1008888,PROD10074,Trueform Noise-Cancelling Headphones,Electronics,1,60.65,60.65
OI2024710,ORD1008888,PROD10259,Kensho Sunscreen SPF50,Beauty & Personal Care,1,24.15,24.15
OI2024711,ORD1008888,PROD10225,Bluepeak Non-Stick Pan,Home & Kitchen,1,14.04,14.04
OI2024712,ORD1008888,PROD10017,Halcyon Router,Electronics,1,17.24,17.24
OI2024713,ORD1008888,PROD10286,Aurex Facial Cleanser,Beauty & Personal Care,1,9.18,9.18
OI2024714,ORD1008889,PROD10368,Marlow & Co Foam Roller,Sports & Outdoors,1,12.6,12.6
OI2024715,ORD1008889,PROD10249,Verdant Hair Dryer,Beauty & Personal Care,1,28.87,28.87
OI2024716,ORD1008889,PROD10325,Bluepeak Jump Rope,Sports & Outdoors,1,83.6,83.6
OI2024717,ORD1008890,PROD10158,Trueform Air Fryer,Home & Kitchen,1,17.95,17.95
OI2024718,ORD1008890,PROD10170,Halcyon Throw Pillow,Home & Kitchen,2,21.49,42.98
OI2024719,ORD1008890,PROD10181,Bluepeak Cutlery Set,Home & Kitchen,1,15.24,15.24
OI2024720,ORD1008890,PROD10205,Nimbus Bath Towel Set,Home & Kitchen,1,27.13,27.13
OI2024721,ORD1008891,PROD10439,Nimbus Mystery Novel,Books,1,23.56,23.56
OI2024722,ORD1008891,PROD10422,Nimbus Cookbook,Books,1,30.0,30.0
OI2024723,ORD1008891,PROD10421,Nimbus Self-Help Guide,Books,1,30.0,30.0
OI2024724,ORD1008891,PROD10436,Northline Mystery Novel,Books,1,24.09,24.09
OI2024725,ORD1008891,PROD10398,Kensho Biography,Books,1,16.2,16.2
OI2024726,ORD1008892,PROD10304,Marlow & Co Hiking Backpack,Sports & Outdoors,1,18.56,18.56
OI2024727,ORD1008892,PROD10361,Marlow & Co Dumbbell Set,Sports & Outdoors,1,37.72,37.72
OI2024728,ORD1008893,PROD10066,Kensho Webcam,Electronics,1,33.79,33.79
OI2024729,ORD1008893,PROD10039,Northline Noise-Cancelling Headphones,Electronics,1,34.95,34.95
OI2024730,ORD1008894,PROD10542,Bluepeak Spice Set,Grocery,1,25.0,25.0
OI2024731,ORD1008894,PROD10042,Halcyon USB-C Hub,Electronics,1,36.58,36.58
OI2024732,ORD1008894,PROD10567,Verdant Trail Mix,Grocery,1,20.15,20.15
OI2024733,ORD1008895,PROD10222,Northline Non-Stick Pan,Home & Kitchen,1,32.7,32.7
OI2024734,ORD1008895,PROD10225,Bluepeak Non-Stick Pan,Home & Kitchen,2,14.04,28.08
OI2024735,ORD1008895,PROD10175,Kensho Cutlery Set,Home & Kitchen,1,14.67,14.67
OI2024736,ORD1008896,PROD10182,Bluepeak Cutlery Set,Home & Kitchen,1,16.85,16.85
OI2024737,ORD1008896,PROD10210,Trueform Table Lamp,Home & Kitchen,3,45.58,136.74
OI2024738,ORD1008897,PROD10194,Kensho Blender,Home & Kitchen,1,10.28,10.28
OI2024739,ORD1008898,PROD10565,Northline Protein Bar Case,Grocery,1,13.55,13.55
OI2024740,ORD1008898,PROD10385,Verdant Children's Picture Book,Books,1,15.15,15.15
OI2024741,ORD1008898,PROD10537,Verdant Protein Bar Case,Grocery,1,14.83,14.83
OI2024742,ORD1008898,PROD10388,Kensho History Bestseller,Books,1,30.0,30.0
OI2024743,ORD1008899,PROD10438,Nimbus Poetry Collection,Books,1,30.0,30.0
OI2024744,ORD1008899,PROD10199,Nimbus Throw Pillow,Home & Kitchen,1,27.37,27.37
OI2024745,ORD1008899,PROD10397,Verdant Self-Help Guide,Books,1,17.57,17.57
OI2024746,ORD1008900,PROD10547,Verdant Sparkling Water Pack,Grocery,1,19.17,19.17
OI2024747,ORD1008900,PROD10597,Halcyon Honey Jar,Grocery,1,25.0,25.0
OI2024748,ORD1008901,PROD10006,Trueform Noise-Cancelling Headphones,Electronics,1,57.98,57.98
OI2024749,ORD1008901,PROD10016,Northline Smart Watch,Electronics,1,23.15,23.15
OI2024750,ORD1008901,PROD10065,Halcyon Webcam,Electronics,1,21.07,21.07
OI2024751,ORD1008901,PROD10003,Nimbus Router,Electronics,1,39.71,39.71
OI2024752,ORD1008901,PROD10021,Nimbus Bluetooth Speaker,Electronics,1,19.98,19.98
OI2024753,ORD1008902,PROD10433,Verdant Business Strategy Book,Books,1,30.0,30.0
OI2024754,ORD1008902,PROD10149,Verdant Denim Jacket,Apparel,1,28.5,28.5
OI2024755,ORD1008902,PROD10301,Trueform Water Bottle,Sports & Outdoors,1,40.51,40.51
OI2024756,ORD1008902,PROD10425,Aurex Cookbook,Books,1,24.08,24.08
OI2024757,ORD1008902,PROD10091,Nimbus Wool Sweater,Apparel,1,15.99,15.99
OI2024758,ORD1008903,PROD10587,Cedar Grove Green Tea Box,Grocery,3,25.0,75.0
OI2024759,ORD1008903,PROD10588,Aurex Honey Jar,Grocery,1,12.17,12.17
OI2024760,ORD1008903,PROD10578,Cedar Grove Organic Coffee Beans,Grocery,1,25.0,25.0
OI2024761,ORD1008904,PROD10328,Marlow & Co Water Bottle,Sports & Outdoors,1,100.0,100.0
OI2024762,ORD1008904,PROD10335,Cedar Grove Camping Tent,Sports & Outdoors,1,63.33,63.33
OI2024763,ORD1008904,PROD10358,Trueform Foam Roller,Sports & Outdoors,1,78.7,78.7
OI2024764,ORD1008905,PROD10473,Cedar Grove Remote Control Car,Toys & Games,1,39.09,39.09
OI2024765,ORD1008905,PROD10018,Halcyon Noise-Cancelling Headphones,Electronics,1,15.0,15.0
OI2024766,ORD1008905,PROD10499,Nimbus Educational Tablet Toy,Toys & Games,1,26.55,26.55
OI2024767,ORD1008906,PROD10356,Kensho Resistance Bands,Sports & Outdoors,1,51.35,51.35
OI2024768,ORD1008907,PROD10176,Halcyon Blender,Home & Kitchen,1,34.51,34.51
OI2024769,ORD1008907,PROD10217,Trueform Cutlery Set,Home & Kitchen,1,44.41,44.41
OI2024770,ORD1008907,PROD10180,Trueform Throw Pillow,Home & Kitchen,1,22.07,22.07
OI2024771,ORD1008908,PROD10053,Cedar Grove Bluetooth Speaker,Electronics,2,15.0,30.0
OI2024772,ORD1008908,PROD10043,Bluepeak USB-C Hub,Electronics,1,15.08,15.08
OI2024773,ORD1008909,PROD10246,Marlow & Co Shampoo,Beauty & Personal Care,1,16.81,16.81
OI2024774,ORD1008909,PROD10147,Nimbus Slim Fit Jeans,Apparel,1,37.01,37.01
OI2024775,ORD1008909,PROD10215,Nimbus Coffee Maker,Home & Kitchen,2,50.06,100.12
OI2024776,ORD1008909,PROD10285,Northline Shampoo,Beauty & Personal Care,1,24.45,24.45
OI2024777,ORD1008909,PROD10128,Halcyon Denim Jacket,Apparel,1,17.16,17.16
OI2024778,ORD1008909,PROD10157,Kensho Coffee Maker,Home & Kitchen,1,15.26,15.26
OI2024779,ORD1008910,PROD10357,Trueform Foam Roller,Sports & Outdoors,2,31.39,62.78
OI2024780,ORD1008910,PROD10063,Trueform Power Bank,ELECTRONICS,2,18.28,36.56
OI2024781,ORD1008911,PROD10153,Cedar Grove Table Lamp,Home & Kitchen,1,12.96,12.96
OI2024782,ORD1008911,PROD10257,Bluepeak Perfume,Beauty & Personal Care,1,36.09,36.09
OI2024783,ORD1008912,PROD10461,Marlow & Co Outdoor Playset,Toys & Games,1,38.05,38.05
OI2024784,ORD1008912,PROD10362,Cedar Grove Foam Roller,Sports & Outdoors,1,17.61,17.61
OI2024785,ORD1008912,PROD10501,Marlow & Co Board Game,Toys & Games,2,50.0,100.0
OI2024786,ORD1008912,PROD10322,Northline Camping Tent,Sports & Outdoors,2,24.07,48.14
OI2024787,ORD1008913,PROD10492,Halcyon Board Game,TOYS & GAMES,1,34.94,34.94
